k,fee,max_slippage,num_hybrid_agents,fundamental_file_path,seed,effect_type,hybrid_spread_mean,hybrid_depth_mean,hybrid_volume_mean,original_spread_mean,original_depth_mean,original_volume_mean,spread_mean,spread_t,spread_p,depth_mean,depth_t,depth_p,volume_mean,volume_t,volume_p
1000000000.0,0.007,0.07,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,655.2699412027009,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,63.20994120270087,3.1043576076304498,0.002089523567881234,-19.446666666666665,-0.894800973407408,0.37161322265937535
1000000000.0,0.007,0.1,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,655.2699412027009,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,63.20994120270087,3.1043576076304498,0.002089523567881234,-19.446666666666665,-0.894800973407408,0.37161322265937535
1000000000.0,0.01,0.01,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,655.2699412027009,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,63.20994120270087,3.1043576076304498,0.002089523567881234,-19.446666666666665,-0.894800973407408,0.37161322265937535
1000000000.0,0.01,0.04,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,655.2699412027009,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,63.20994120270087,3.1043576076304498,0.002089523567881234,-19.446666666666665,-0.894800973407408,0.37161322265937535
1000000000.0,0.01,0.07,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,655.2699412027009,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,63.20994120270087,3.1043576076304498,0.002089523567881234,-19.446666666666665,-0.894800973407408,0.37161322265937535
1000000000.0,0.01,0.1,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,655.2699412027009,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,63.20994120270087,3.1043576076304498,0.002089523567881234,-19.446666666666665,-0.894800973407408,0.37161322265937535
100000000000.0,0.001,0.01,200,data/BIT.xlsx,5678,混合效应,2.276193333333407,663.6907033278651,419.59,1.6866666666666668,592.06,439.0366666666667,0.58952666666674,1.6614487828991502,0.09767144051481892,71.63070332786508,3.5179214845298588,0.0005025138206749172,-19.446666666666665,-0.894800973407408,0.37161322265937535
100000000000.0,0.001,0.04,200,data/BIT.xlsx,5678,混合效应,2.276193333333407,663.6907033278651,419.59,1.6866666666666668,592.06,439.0366666666667,0.58952666666674,1.6614487828991502,0.09767144051481892,71.63070332786508,3.5179214845298588,0.0005025138206749172,-19.446666666666665,-0.894800973407408,0.37161322265937535
100000000000.0,0.001,0.07,200,data/BIT.xlsx,5678,混合效应,2.276193333333407,663.6907033278651,419.59,1.6866666666666668,592.06,439.0366666666667,0.58952666666674,1.6614487828991502,0.09767144051481892,71.63070332786508,3.5179214845298588,0.0005025138206749172,-19.446666666666665,-0.894800973407408,0.37161322265937535
100000000000.0,0.001,0.1,200,data/BIT.xlsx,5678,混合效应,2.276193333333407,663.6907033278651,419.59,1.6866666666666668,592.06,439.0366666666667,0.58952666666674,1.6614487828991502,0.09767144051481892,71.63070332786508,3.5179214845298588,0.0005025138206749172,-19.446666666666665,-0.894800973407408,0.37161322265937535
100000000000.0,0.004,0.01,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,663.6994120270087,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,71.63941202700882,3.5183445752472013,0.0005017453013164965,-19.446666666666665,-0.894800973407408,0.37161322265937535
100000000000.0,0.004,0.04,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,663.6994120270087,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,71.63941202700882,3.5183445752472013,0.0005017453013164965,-19.446666666666665,-0.894800973407408,0.37161322265937535
100000000000.0,0.004,0.07,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,663.6994120270087,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,71.63941202700882,3.5183445752472013,0.0005017453013164965,-19.446666666666665,-0.894800973407408,0.37161322265937535
100000000000.0,0.004,0.1,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,663.6994120270087,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,71.63941202700882,3.5183445752472013,0.0005017453013164965,-19.446666666666665,-0.894800973407408,0.37161322265937535
100000000000.0,0.007,0.01,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,663.6994120270087,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,71.63941202700882,3.5183445752472013,0.0005017453013164965,-19.446666666666665,-0.894800973407408,0.37161322265937535
100000000000.0,0.007,0.04,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,663.6994120270087,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,71.63941202700882,3.5183445752472013,0.0005017453013164965,-19.446666666666665,-0.894800973407408,0.37161322265937535
100000000000.0,0.007,0.07,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,663.6994120270087,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,71.63941202700882,3.5183445752472013,0.0005017453013164965,-19.446666666666665,-0.894800973407408,0.37161322265937535
100000000000.0,0.007,0.1,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,663.6994120270087,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,71.63941202700882,3.5183445752472013,0.0005017453013164965,-19.446666666666665,-0.894800973407408,0.37161322265937535
100000000000.0,0.01,0.01,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,663.6994120270087,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,71.63941202700882,3.5183445752472013,0.0005017453013164965,-19.446666666666665,-0.894800973407408,0.37161322265937535
100000000000.0,0.01,0.04,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,663.6994120270087,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,71.63941202700882,3.5183445752472013,0.0005017453013164965,-19.446666666666665,-0.894800973407408,0.37161322265937535
100000000000.0,0.01,0.07,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,663.6994120270087,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,71.63941202700882,3.5183445752472013,0.0005017453013164965,-19.446666666666665,-0.894800973407408,0.37161322265937535
100000000000.0,0.01,0.1,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,663.6994120270087,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,71.63941202700882,3.5183445752472013,0.0005017453013164965,-19.446666666666665,-0.894800973407408,0.37161322265937535
10000000000000.0,0.001,0.01,200,data/BIT.xlsx,5678,混合效应,2.2761933333331155,747.9070332786508,419.59,1.6866666666666668,592.06,439.0366666666667,0.5895266666664489,1.6614487828983813,0.09767144051497338,155.84703327865083,7.654037525176037,2.7053913831870144e-13,-19.446666666666665,-0.894800973407408,0.37161322265937535
10000000000000.0,0.001,0.04,200,data/BIT.xlsx,5678,混合效应,2.2761933333331155,747.9070332786508,419.59,1.6866666666666668,592.06,439.0366666666667,0.5895266666664489,1.6614487828983813,0.09767144051497338,155.84703327865083,7.654037525176037,2.7053913831870144e-13,-19.446666666666665,-0.894800973407408,0.37161322265937535
10000000000000.0,0.001,0.07,200,data/BIT.xlsx,5678,混合效应,2.2761933333331155,747.9070332786508,419.59,1.6866666666666668,592.06,439.0366666666667,0.5895266666664489,1.6614487828983813,0.09767144051497338,155.84703327865083,7.654037525176037,2.7053913831870144e-13,-19.446666666666665,-0.894800973407408,0.37161322265937535
10000000000000.0,0.001,0.1,200,data/BIT.xlsx,5678,混合效应,2.2761933333331155,747.9070332786508,419.59,1.6866666666666668,592.06,439.0366666666667,0.5895266666664489,1.6614487828983813,0.09767144051497338,155.84703327865083,7.654037525176037,2.7053913831870144e-13,-19.446666666666665,-0.894800973407408,0.37161322265937535
10000000000000.0,0.004,0.01,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,747.9941202700884,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,155.93412027008833,7.658214251414718,2.6328618570493447e-13,-19.446666666666665,-0.894800973407408,0.37161322265937535
10000000000000.0,0.004,0.04,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,747.9941202700884,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,155.93412027008833,7.658214251414718,2.6328618570493447e-13,-19.446666666666665,-0.894800973407408,0.37161322265937535
10000000000000.0,0.004,0.07,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,747.9941202700884,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,155.93412027008833,7.658214251414718,2.6328618570493447e-13,-19.446666666666665,-0.894800973407408,0.37161322265937535
10000000000000.0,0.004,0.1,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,747.9941202700884,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,155.93412027008833,7.658214251414718,2.6328618570493447e-13,-19.446666666666665,-0.894800973407408,0.37161322265937535
10000000000000.0,0.007,0.01,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,747.9941202700884,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,155.93412027008833,7.658214251414718,2.6328618570493447e-13,-19.446666666666665,-0.894800973407408,0.37161322265937535
10000000000000.0,0.007,0.04,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,747.9941202700884,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,155.93412027008833,7.658214251414718,2.6328618570493447e-13,-19.446666666666665,-0.894800973407408,0.37161322265937535
10000000000000.0,0.007,0.07,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,747.9941202700884,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,155.93412027008833,7.658214251414718,2.6328618570493447e-13,-19.446666666666665,-0.894800973407408,0.37161322265937535
10000000000000.0,0.007,0.1,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,747.9941202700884,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,155.93412027008833,7.658214251414718,2.6328618570493447e-13,-19.446666666666665,-0.894800973407408,0.37161322265937535
10000000000000.0,0.01,0.01,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,747.9941202700884,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,155.93412027008833,7.658214251414718,2.6328618570493447e-13,-19.446666666666665,-0.894800973407408,0.37161322265937535
10000000000000.0,0.01,0.04,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,747.9941202700884,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,155.93412027008833,7.658214251414718,2.6328618570493447e-13,-19.446666666666665,-0.894800973407408,0.37161322265937535
10000000000000.0,0.01,0.07,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,747.9941202700884,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,155.93412027008833,7.658214251414718,2.6328618570493447e-13,-19.446666666666665,-0.894800973407408,0.37161322265937535
10000000000000.0,0.01,0.1,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,747.9941202700884,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,155.93412027008833,7.658214251414718,2.6328618570493447e-13,-19.446666666666665,-0.894800973407408,0.37161322265937535
1000000000000000.0,0.001,0.01,200,data/BIT.xlsx,5678,混合效应,2.276193333333552,1590.0703327865087,419.59,1.6866666666666668,592.06,439.0366666666667,0.5895266666668856,1.6614487828995343,0.09767144051474175,998.0103327865086,49.02055289620961,5.815141536770196e-145,-19.446666666666665,-0.894800973407408,0.37161322265937535
1000000000000000.0,0.001,0.04,200,data/BIT.xlsx,5678,混合效应,2.276193333333552,1590.0703327865087,419.59,1.6866666666666668,592.06,439.0366666666667,0.5895266666668856,1.6614487828995343,0.09767144051474175,998.0103327865086,49.02055289620961,5.815141536770196e-145,-19.446666666666665,-0.894800973407408,0.37161322265937535
1000000000000000.0,0.001,0.07,200,data/BIT.xlsx,5678,混合效应,2.276193333333552,1590.0703327865087,419.59,1.6866666666666668,592.06,439.0366666666667,0.5895266666668856,1.6614487828995343,0.09767144051474175,998.0103327865086,49.02055289620961,5.815141536770196e-145,-19.446666666666665,-0.894800973407408,0.37161322265937535
1000000000000000.0,0.001,0.1,200,data/BIT.xlsx,5678,混合效应,2.276193333333552,1590.0703327865087,419.59,1.6866666666666668,592.06,439.0366666666667,0.5895266666668856,1.6614487828995343,0.09767144051474175,998.0103327865086,49.02055289620961,5.815141536770196e-145,-19.446666666666665,-0.894800973407408,0.37161322265937535
1000000000000000.0,0.004,0.01,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,1590.9412027008832,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,998.8812027008831,49.056911013089874,4.7741463097533904e-145,-19.446666666666665,-0.894800973407408,0.37161322265937535
1000000000000000.0,0.004,0.04,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,1590.9412027008832,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,998.8812027008831,49.056911013089874,4.7741463097533904e-145,-19.446666666666665,-0.894800973407408,0.37161322265937535
1000000000000000.0,0.004,0.07,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,1590.9412027008832,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,998.8812027008831,49.056911013089874,4.7741463097533904e-145,-19.446666666666665,-0.894800973407408,0.37161322265937535
1000000000000000.0,0.004,0.1,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,1590.9412027008832,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,998.8812027008831,49.056911013089874,4.7741463097533904e-145,-19.446666666666665,-0.894800973407408,0.37161322265937535
1000000000000000.0,0.007,0.01,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,1590.9412027008832,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,998.8812027008831,49.056911013089874,4.7741463097533904e-145,-19.446666666666665,-0.894800973407408,0.37161322265937535
1000000000000000.0,0.007,0.04,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,1590.9412027008832,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,998.8812027008831,49.056911013089874,4.7741463097533904e-145,-19.446666666666665,-0.894800973407408,0.37161322265937535
1000000000000000.0,0.007,0.07,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,1590.9412027008832,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,998.8812027008831,49.056911013089874,4.7741463097533904e-145,-19.446666666666665,-0.894800973407408,0.37161322265937535
1000000000000000.0,0.007,0.1,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,1590.9412027008832,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,998.8812027008831,49.056911013089874,4.7741463097533904e-145,-19.446666666666665,-0.894800973407408,0.37161322265937535
1000000000000000.0,0.01,0.01,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,1590.9412027008832,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,998.8812027008831,49.056911013089874,4.7741463097533904e-145,-19.446666666666665,-0.894800973407408,0.37161322265937535
1000000000000000.0,0.01,0.04,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,1590.9412027008832,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,998.8812027008831,49.056911013089874,4.7741463097533904e-145,-19.446666666666665,-0.894800973407408,0.37161322265937535
1000000000000000.0,0.01,0.07,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,1590.9412027008832,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,998.8812027008831,49.056911013089874,4.7741463097533904e-145,-19.446666666666665,-0.894800973407408,0.37161322265937535
1000000000000000.0,0.01,0.1,200,data/BIT.xlsx,5678,混合效应,2.3566666666666665,1590.9412027008832,419.59,1.6866666666666668,592.06,439.0366666666667,0.67,1.8560718833499485,0.06442700956475315,998.8812027008831,49.056911013089874,4.7741463097533904e-145,-19.446666666666665,-0.894800973407408,0.37161322265937535
1000000000.0,0.001,0.01,200,data/BIT.xlsx,91011,混合效应,1.4205349984967324,686.5756057983245,446.54,2.12,598.6933333333334,384.81,-0.6994650015032675,-4.707141530556797,3.8479443237299535e-06,87.88227246499112,4.454470534370393,1.1896929171305318e-05,61.73,0.9052642208671423,0.36605429004921675
1000000000.0,0.001,0.04,200,data/BIT.xlsx,91011,混合效应,1.4205349984967324,686.5756057983245,446.54,2.12,598.6933333333334,384.81,-0.6994650015032675,-4.707141530556797,3.8479443237299535e-06,87.88227246499112,4.454470534370393,1.1896929171305318e-05,61.73,0.9052642208671423,0.36605429004921675
