EventTime,Δspread,Δdepth,Δvolume
2025-10-28 09:38:44,0.0,-757.0,54.0
2025-10-28 09:38:45,0.0,-682.0,-93.0
2025-10-28 09:38:46,-3.0,-100481.0,-30.0
2025-10-28 09:38:47,0.0,-472.0,-107.0
2025-10-28 09:38:48,1.0,99681.0,44.0
2025-10-28 09:38:49,0.0,-214.0,-134.0
2025-10-28 09:38:50,0.0,-20.0,-382.0
2025-10-28 09:38:51,0.0,505.0,117.0
2025-10-28 09:38:52,0.0,495.0,-86.0
2025-10-28 09:38:53,0.0,435.0,138.0
2025-10-28 09:38:54,0.0,624.0,-2.0
2025-10-28 09:38:55,0.0,549.0,-296.0
2025-10-28 09:38:56,0.0,413.0,305.0
2025-10-28 09:38:57,0.0,236.0,179.0
2025-10-28 09:38:58,-1.0,-102591.0,8.0
2025-10-28 09:38:59,0.0,-102113.0,-9.0
2025-10-28 09:39:00,0.0,270.0,-57.0
2025-10-28 09:39:01,0.0,82.0,20.0
2025-10-28 09:39:02,0.0,151.0,0.0
2025-10-28 09:39:03,-1.0,-6.0,23.0
2025-10-28 09:39:04,0.0,-30.0,138.0
2025-10-28 09:39:05,0.0,132.0,17.0
2025-10-28 09:39:06,0.0,-30.0,202.0
2025-10-28 09:39:07,0.0,-199.0,50.0
2025-10-28 09:39:08,0.0,-506.0,188.0
2025-10-28 09:39:09,0.0,-102870.0,191.0
2025-10-28 09:39:10,0.0,-102802.0,49.0
2025-10-28 09:39:11,0.0,-99759.0,50.0
2025-10-28 09:39:12,0.0,-99800.0,170.0
2025-10-28 09:39:13,0.0,-99684.0,-104.0
2025-10-28 09:39:14,0.0,-99856.0,166.0
2025-10-28 09:39:15,0.0,-99679.0,-23.0
2025-10-28 09:39:16,0.0,-99745.0,28.0
2025-10-28 09:39:17,0.0,-99687.0,75.0
2025-10-28 09:39:18,-1.0,466.0,95.0
2025-10-28 09:39:19,-1.0,524.0,-20.0
2025-10-28 09:39:20,0.0,575.0,-139.0
2025-10-28 09:39:21,0.0,742.0,-104.0
2025-10-28 09:39:22,0.0,1114.0,-272.0
2025-10-28 09:39:23,0.0,1456.0,-352.0
2025-10-28 09:39:24,0.0,1133.0,228.0
2025-10-28 09:39:25,1.0,682.0,169.0
2025-10-28 09:39:26,2.0,100325.0,100.0
2025-10-28 09:39:27,0.0,554.0,-7.0
2025-10-28 09:39:28,0.0,631.0,-156.0
2025-10-28 09:39:29,0.0,100465.0,-105.0
2025-10-28 09:39:30,0.0,100382.0,117.0
2025-10-28 09:39:31,0.0,99877.0,294.0
2025-10-28 09:39:32,3.0,-437.0,-79.0
2025-10-28 09:39:33,0.0,-541.0,-40.0
2025-10-28 09:39:34,-1.0,-609.0,16.0
2025-10-28 09:39:35,0.0,-579.0,-54.0
2025-10-28 09:39:36,0.0,-100566.0,92.0
2025-10-28 09:39:37,0.0,-103262.0,-144.0
2025-10-28 09:39:38,0.0,-103267.0,184.0
2025-10-28 09:39:39,1.0,-102625.0,-119.0
2025-10-28 09:39:40,1.0,-102581.0,-28.0
2025-10-28 09:39:41,0.0,264.0,183.0
2025-10-28 09:39:42,0.0,71.0,272.0
2025-10-28 09:39:43,1.0,202.0,-133.0
2025-10-28 09:39:44,0.0,282.0,-132.0
2025-10-28 09:39:45,0.0,301.0,-220.0
2025-10-28 09:39:46,0.0,126.0,133.0
2025-10-28 09:39:47,0.0,167.0,-48.0
2025-10-28 09:39:48,0.0,191.0,-79.0
2025-10-28 09:39:49,0.0,50.0,168.0
2025-10-28 09:39:50,-3.0,100.0,18.0
2025-10-28 09:39:51,0.0,-73.0,46.0
2025-10-28 09:39:52,0.0,-121.0,157.0
2025-10-28 09:39:53,2.0,-3.0,-94.0
2025-10-28 09:39:54,0.0,99.0,-235.0
2025-10-28 09:39:55,0.0,-240.0,92.0
2025-10-28 09:39:56,0.0,-373.0,184.0
2025-10-28 09:39:57,0.0,-24.0,-303.0
2025-10-28 09:39:58,0.0,81.0,-7.0
2025-10-28 09:39:59,0.0,82.0,11.0
2025-10-28 09:40:00,0.0,214.0,-145.0
2025-10-28 09:40:01,0.0,144.0,137.0
2025-10-28 09:40:02,0.0,141.0,10.0
2025-10-28 09:40:03,0.0,143.0,-38.0
2025-10-28 09:40:04,0.0,269.0,-130.0
2025-10-28 09:40:05,0.0,123.0,161.0
2025-10-28 09:40:06,0.0,76.0,12.0
2025-10-28 09:40:07,0.0,-73.0,52.0
2025-10-28 09:40:08,2.0,-254.0,-113.0
2025-10-28 09:40:09,0.0,-327.0,28.0
2025-10-28 09:40:10,0.0,-190.0,-163.0
2025-10-28 09:40:11,0.0,-368.0,41.0
2025-10-28 09:40:12,0.0,-478.0,107.0
2025-10-28 09:40:13,0.0,-361.0,-153.0
2025-10-28 09:40:14,0.0,-437.0,67.0
2025-10-28 09:40:15,0.0,-376.0,28.0
2025-10-28 09:40:16,1.0,99575.0,20.0
2025-10-28 09:40:17,0.0,99490.0,-57.0
2025-10-28 09:40:18,0.0,99513.0,108.0
2025-10-28 09:40:19,0.0,-547.0,-63.0
2025-10-28 09:40:20,0.0,-479.0,200.0
2025-10-28 09:40:21,0.0,-475.0,162.0
2025-10-28 09:40:22,0.0,-375.0,11.0
2025-10-28 09:40:23,0.0,-39.0,-114.0
2025-10-28 09:40:24,0.0,100001.0,-83.0
2025-10-28 09:40:25,1.0,100007.0,-117.0
2025-10-28 09:40:26,0.0,99879.0,-176.0
2025-10-28 09:40:27,-2.0,-24.0,-61.0
2025-10-28 09:40:28,0.0,100203.0,-112.0
2025-10-28 09:40:29,0.0,301.0,-159.0
2025-10-28 09:40:30,0.0,-101700.0,90.0
2025-10-28 09:40:31,1.0,-100569.0,193.0
2025-10-28 09:40:32,0.0,-687.0,-13.0
2025-10-28 09:40:33,0.0,-395.0,37.0
2025-10-28 09:40:34,-3.0,99845.0,-50.0
2025-10-28 09:40:35,0.0,356.0,-44.0
2025-10-28 09:40:36,0.0,482.0,-153.0
2025-10-28 09:40:37,0.0,354.0,13.0
2025-10-28 09:40:38,0.0,203.0,114.0
2025-10-28 09:40:39,0.0,290.0,-145.0
2025-10-28 09:40:40,0.0,147.0,47.0
2025-10-28 09:40:41,0.0,315.0,-53.0
2025-10-28 09:40:42,0.0,115.0,131.0
2025-10-28 09:40:43,0.0,294.0,-77.0
2025-10-28 09:40:44,0.0,226.0,-132.0
2025-10-28 09:40:45,0.0,-99731.0,88.0
2025-10-28 09:40:46,0.0,-99890.0,174.0
2025-10-28 09:40:47,0.0,-99789.0,-10.0
2025-10-28 09:40:48,0.0,140.0,162.0
2025-10-28 09:40:49,-1.0,-99720.0,83.0
2025-10-28 09:40:50,0.0,-99508.0,-187.0
2025-10-28 09:40:51,0.0,1052.0,166.0
2025-10-28 09:40:52,0.0,1203.0,-5.0
2025-10-28 09:40:53,0.0,1289.0,33.0
2025-10-28 09:40:54,0.0,1220.0,-220.0
2025-10-28 09:40:55,0.0,1131.0,13.0
2025-10-28 09:40:56,0.0,1241.0,-49.0
2025-10-28 09:40:57,0.0,1210.0,-123.0
2025-10-28 09:40:58,0.0,1262.0,56.0
2025-10-28 09:40:59,0.0,1368.0,-174.0
2025-10-28 09:41:00,1.0,100695.0,186.0
2025-10-28 09:41:01,0.0,-202.0,-20.0
2025-10-28 09:41:02,1.0,-301.0,46.0
2025-10-28 09:41:03,0.0,-292.0,-109.0
2025-10-28 09:41:04,0.0,-331.0,44.0
2025-10-28 09:41:05,0.0,-544.0,-62.0
2025-10-28 09:41:06,0.0,-538.0,-25.0
2025-10-28 09:41:07,1.0,-431.0,-77.0
2025-10-28 09:41:08,0.0,-475.0,31.0
2025-10-28 09:41:09,0.0,-397.0,80.0
2025-10-28 09:41:10,0.0,-206.0,-337.0
2025-10-28 09:41:11,0.0,-173.0,184.0
2025-10-28 09:41:12,0.0,28.0,-117.0
2025-10-28 09:41:13,0.0,-120.0,-45.0
2025-10-28 09:41:14,0.0,-50097.0,-41.0
2025-10-28 09:41:15,0.0,-338.0,238.0
2025-10-28 09:41:16,0.0,46.0,-263.0
2025-10-28 09:41:17,0.0,-49773.0,-183.0
2025-10-28 09:41:18,0.0,-49889.0,-5.0
2025-10-28 09:41:19,0.0,-49886.0,87.0
2025-10-28 09:41:20,2.0,-49803.0,-178.0
2025-10-28 09:41:21,0.0,-312.0,-33.0
2025-10-28 09:41:22,0.0,-221.0,-17.0
2025-10-28 09:41:23,0.0,-156.0,126.0
2025-10-28 09:41:24,0.0,-224.0,11.0
2025-10-28 09:41:25,0.0,-236.0,-111.0
2025-10-28 09:41:26,0.0,-50162.0,191.0
2025-10-28 09:41:27,0.0,-50017.0,-79.0
2025-10-28 09:41:28,0.0,-50088.0,103.0
2025-10-28 09:41:29,-1.0,-239.0,-159.0
2025-10-28 09:41:30,0.0,-3.0,272.0
2025-10-28 09:41:31,0.0,277.0,-20.0
2025-10-28 09:41:32,1.0,290.0,54.0
2025-10-28 09:41:33,0.0,101.0,-114.0
2025-10-28 09:41:34,0.0,-32.0,147.0
2025-10-28 09:41:35,0.0,102.0,-12.0
2025-10-28 09:41:36,0.0,82.0,70.0
2025-10-28 09:41:37,0.0,33.0,111.0
2025-10-28 09:41:38,0.0,52.0,35.0
2025-10-28 09:41:39,0.0,310.0,-34.0
2025-10-28 09:41:40,0.0,227.0,257.0
2025-10-28 09:41:41,0.0,-393.0,-33.0
2025-10-28 09:41:42,0.0,-256.0,-9.0
2025-10-28 09:41:43,0.0,-505.0,32.0
2025-10-28 09:41:44,0.0,-487.0,19.0
2025-10-28 09:41:45,0.0,53.0,-153.0
2025-10-28 09:41:46,0.0,96.0,-137.0
2025-10-28 09:41:47,0.0,-57.0,-160.0
2025-10-28 09:41:48,0.0,-71.0,-147.0
2025-10-28 09:41:49,0.0,-301.0,80.0
2025-10-28 09:41:50,0.0,-99907.0,-208.0
2025-10-28 09:41:51,0.0,-335.0,44.0
2025-10-28 09:41:52,0.0,-655.0,225.0
2025-10-28 09:41:53,0.0,-629.0,73.0
2025-10-28 09:41:54,0.0,-894.0,9.0
2025-10-28 09:41:55,0.0,-496.0,-40.0
2025-10-28 09:41:56,0.0,-687.0,83.0
2025-10-28 09:41:57,0.0,-721.0,106.0
2025-10-28 09:41:58,0.0,-793.0,197.0
2025-10-28 09:41:59,0.0,-847.0,14.0
2025-10-28 09:42:00,0.0,-663.0,-30.0
2025-10-28 09:42:01,0.0,-668.0,48.0
2025-10-28 09:42:02,0.0,-515.0,-170.0
2025-10-28 09:42:03,3.0,-540.0,192.0
2025-10-28 09:42:04,0.0,-100620.0,-48.0
2025-10-28 09:42:05,0.0,-474.0,150.0
2025-10-28 09:42:06,-1.0,-595.0,-2.0
2025-10-28 09:42:07,0.0,-656.0,-62.0
2025-10-28 09:42:08,0.0,-102821.0,100.0
2025-10-28 09:42:09,0.0,-100973.0,-266.0
2025-10-28 09:42:10,0.0,-102628.0,-36.0
2025-10-28 09:42:11,0.0,678.0,123.0
2025-10-28 09:42:12,0.0,508.0,-23.0
2025-10-28 09:42:13,0.0,298.0,11.0
2025-10-28 09:42:14,0.0,697.0,-19.0
2025-10-28 09:42:15,0.0,855.0,-72.0
2025-10-28 09:42:16,-3.0,733.0,265.0
2025-10-28 09:42:17,0.0,1054.0,34.0
2025-10-28 09:42:18,0.0,1191.0,45.0
2025-10-28 09:42:19,2.0,866.0,310.0
2025-10-28 09:42:20,0.0,733.0,17.0
2025-10-28 09:42:21,-2.0,1033.0,31.0
2025-10-28 09:42:22,0.0,1153.0,69.0
2025-10-28 09:42:23,0.0,-852.0,-52.0
2025-10-28 09:42:24,0.0,1071.0,-144.0
2025-10-28 09:42:25,0.0,-884.0,-37.0
2025-10-28 09:42:26,0.0,-1173.0,269.0
2025-10-28 09:42:27,0.0,-1367.0,202.0
2025-10-28 09:42:28,0.0,264.0,173.0
2025-10-28 09:42:29,1.0,840.0,-157.0
2025-10-28 09:42:30,-1.0,100687.0,55.0
2025-10-28 09:42:31,0.0,1220.0,76.0
2025-10-28 09:42:32,0.0,994.0,-79.0
2025-10-28 09:42:33,0.0,752.0,137.0
2025-10-28 09:42:34,-1.0,1183.0,-400.0
2025-10-28 09:42:35,-1.0,102359.0,28.0
2025-10-28 09:42:36,0.0,102427.0,21.0
2025-10-28 09:42:37,0.0,102443.0,59.0
2025-10-28 09:42:38,0.0,102544.0,44.0
2025-10-28 09:42:39,0.0,102380.0,27.0
2025-10-28 09:42:40,4.0,102553.0,47.0
2025-10-28 09:42:41,2.0,144.0,-233.0
2025-10-28 09:42:42,0.0,-130.0,-203.0
2025-10-28 09:42:43,0.0,-166.0,66.0
2025-10-28 09:42:44,1.0,-310.0,84.0
2025-10-28 09:42:45,0.0,-144.0,66.0
2025-10-28 09:42:46,0.0,-5.0,60.0
2025-10-28 09:42:47,-1.0,189.0,-178.0
2025-10-28 09:42:48,0.0,147.0,69.0
2025-10-28 09:42:49,0.0,210.0,-99.0
2025-10-28 09:42:50,0.0,42.0,58.0
2025-10-28 09:42:51,0.0,-645.0,54.0
2025-10-28 09:42:52,2.0,-127.0,193.0
2025-10-28 09:42:53,1.0,-130.0,-68.0
2025-10-28 09:42:54,5.0,-382.0,-10.0
2025-10-28 09:42:55,-1.0,-430.0,-96.0
2025-10-28 09:42:56,2.0,-616.0,205.0
2025-10-28 09:42:57,0.0,-546.0,-111.0
2025-10-28 09:42:58,0.0,-730.0,331.0
2025-10-28 09:42:59,0.0,-232.0,-156.0
2025-10-28 09:43:00,0.0,-229.0,90.0
2025-10-28 09:43:01,-2.0,-66.0,236.0
2025-10-28 09:43:02,0.0,-639.0,-161.0
2025-10-28 09:43:03,-1.0,-837.0,153.0
2025-10-28 09:43:04,1.0,-468.0,0.0
2025-10-28 09:43:05,0.0,-369.0,-149.0
2025-10-28 09:43:06,0.0,-251.0,22.0
2025-10-28 09:43:07,0.0,-475.0,140.0
2025-10-28 09:43:08,0.0,-252.0,11.0
2025-10-28 09:43:09,-4.0,-100333.0,160.0
2025-10-28 09:43:10,0.0,-100437.0,182.0
2025-10-28 09:43:11,-2.0,100083.0,131.0
2025-10-28 09:43:12,0.0,99991.0,-31.0
2025-10-28 09:43:13,0.0,99945.0,40.0
2025-10-28 09:43:14,0.0,99944.0,177.0
2025-10-28 09:43:15,0.0,-132.0,-90.0
2025-10-28 09:43:16,0.0,-100043.0,-138.0
2025-10-28 09:43:17,0.0,173.0,61.0
2025-10-28 09:43:18,0.0,808.0,-9.0
2025-10-28 09:43:19,0.0,1141.0,-134.0
2025-10-28 09:43:20,0.0,1036.0,6.0
2025-10-28 09:43:21,0.0,101088.0,144.0
2025-10-28 09:43:22,0.0,100410.0,39.0
2025-10-28 09:43:23,0.0,100164.0,148.0
2025-10-28 09:43:24,0.0,100332.0,-135.0
2025-10-28 09:43:25,0.0,100106.0,156.0
2025-10-28 09:43:26,0.0,102074.0,-83.0
2025-10-28 09:43:27,0.0,102075.0,-136.0
2025-10-28 09:43:28,0.0,100245.0,-26.0
2025-10-28 09:43:29,3.0,102248.0,134.0
2025-10-28 09:43:30,0.0,99851.0,-33.0
2025-10-28 09:43:31,0.0,754.0,50.0
2025-10-28 09:43:32,0.0,-129.0,83.0
2025-10-28 09:43:33,0.0,-173.0,12.0
2025-10-28 09:43:34,-1.0,6.0,-352.0
2025-10-28 09:43:35,0.0,59.0,-24.0
2025-10-28 09:43:36,0.0,-81.0,-147.0
2025-10-28 09:43:37,0.0,-203.0,96.0
2025-10-28 09:43:38,0.0,-113.0,-208.0
2025-10-28 09:43:39,0.0,-291.0,-56.0
2025-10-28 09:43:40,1.0,-234.0,101.0
2025-10-28 09:43:41,0.0,446.0,-40.0
2025-10-28 09:43:42,0.0,-587.0,77.0
2025-10-28 09:43:43,4.0,-385.0,139.0
2025-10-28 09:43:44,0.0,-639.0,-52.0
2025-10-28 09:43:45,1.0,-702.0,108.0
2025-10-28 09:43:46,0.0,-305.0,-364.0
2025-10-28 09:43:47,2.0,-196.0,70.0
2025-10-28 09:43:48,0.0,-537.0,-58.0
2025-10-28 09:43:49,0.0,-436.0,-39.0
2025-10-28 09:43:50,0.0,-193.0,70.0
2025-10-28 09:43:51,0.0,-447.0,113.0
2025-10-28 09:43:52,0.0,-553.0,52.0
2025-10-28 09:43:53,-1.0,-1208.0,145.0
2025-10-28 09:43:54,-1.0,-1208.0,-63.0
2025-10-28 09:43:55,0.0,-1188.0,30.0
2025-10-28 09:43:56,0.0,-1129.0,-162.0
2025-10-28 09:43:57,-1.0,-100782.0,-174.0
2025-10-28 09:43:58,0.0,-578.0,-195.0
2025-10-28 09:43:59,0.0,-629.0,83.0
2025-10-28 09:44:00,0.0,-851.0,327.0
2025-10-28 09:44:01,0.0,725.0,19.0
2025-10-28 09:44:02,0.0,-100535.0,211.0
2025-10-28 09:44:03,0.0,-100352.0,-99.0
2025-10-28 09:44:04,0.0,-100330.0,-13.0
2025-10-28 09:44:05,0.0,-100404.0,147.0
2025-10-28 09:44:06,0.0,-382.0,72.0
2025-10-28 09:44:07,0.0,-462.0,34.0
2025-10-28 09:44:08,1.0,-100223.0,-17.0
2025-10-28 09:44:09,-1.0,-99565.0,58.0
2025-10-28 09:44:10,0.0,-99486.0,0.0
2025-10-28 09:44:11,0.0,-49561.0,64.0
2025-10-28 09:44:12,0.0,674.0,-111.0
2025-10-28 09:44:13,0.0,663.0,-32.0
2025-10-28 09:44:14,0.0,-99323.0,-224.0
2025-10-28 09:44:15,0.0,-102122.0,250.0
2025-10-28 09:44:16,-1.0,-444.0,68.0
2025-10-28 09:44:17,1.0,100517.0,-1.0
2025-10-28 09:44:18,0.0,403.0,-111.0
2025-10-28 09:44:19,0.0,385.0,-31.0
2025-10-28 09:44:20,0.0,2007.0,153.0
2025-10-28 09:44:21,0.0,100784.0,11.0
2025-10-28 09:44:22,0.0,550.0,194.0
2025-10-28 09:44:23,0.0,518.0,1.0
2025-10-28 09:44:24,1.0,100347.0,-54.0
2025-10-28 09:44:25,0.0,50425.0,-39.0
2025-10-28 09:44:26,0.0,100355.0,-116.0
2025-10-28 09:44:27,-1.0,52722.0,-74.0
2025-10-28 09:44:28,0.0,52646.0,-59.0
2025-10-28 09:44:29,0.0,52750.0,88.0
2025-10-28 09:44:30,-2.0,52967.0,12.0
2025-10-28 09:44:31,0.0,100946.0,37.0
2025-10-28 09:44:32,0.0,100696.0,18.0
2025-10-28 09:44:33,-2.0,102395.0,-140.0
2025-10-28 09:44:34,0.0,102179.0,-75.0
2025-10-28 09:44:35,-2.0,102281.0,11.0
2025-10-28 09:44:36,1.0,4.0,-121.0
2025-10-28 09:44:37,0.0,191.0,-8.0
2025-10-28 09:44:38,0.0,415.0,-66.0
2025-10-28 09:44:39,0.0,101840.0,155.0
2025-10-28 09:44:40,0.0,100559.0,-522.0
2025-10-28 09:44:41,0.0,620.0,36.0
2025-10-28 09:44:42,0.0,-238.0,-39.0
2025-10-28 09:44:43,0.0,-155.0,4.0
2025-10-28 09:44:44,0.0,-49.0,-99.0
2025-10-28 09:44:45,0.0,-168.0,105.0
2025-10-28 09:44:46,0.0,-13.0,-103.0
2025-10-28 09:44:47,0.0,-297.0,-6.0
2025-10-28 09:44:48,0.0,-117.0,149.0
2025-10-28 09:44:49,0.0,-383.0,89.0
2025-10-28 09:44:50,0.0,-158.0,77.0
2025-10-28 09:44:51,0.0,100466.0,66.0
2025-10-28 09:44:52,0.0,-27.0,-119.0
2025-10-28 09:44:53,0.0,25.0,-28.0
2025-10-28 09:44:54,0.0,221.0,-141.0
2025-10-28 09:44:55,0.0,153.0,-22.0
2025-10-28 09:44:56,0.0,159.0,85.0
2025-10-28 09:44:57,0.0,150.0,-82.0
2025-10-28 09:44:58,0.0,144.0,57.0
2025-10-28 09:44:59,-4.0,-99508.0,137.0
2025-10-28 09:45:00,1.0,2098.0,166.0
2025-10-28 09:45:01,-4.0,-49795.0,68.0
2025-10-28 09:45:02,0.0,-3043.0,176.0
2025-10-28 09:45:03,-1.0,-3072.0,68.0
2025-10-28 09:45:04,-1.0,-2978.0,-11.0
2025-10-28 09:45:05,0.0,-3162.0,193.0
2025-10-28 09:45:06,0.0,-3278.0,-121.0
2025-10-28 09:45:07,0.0,-3064.0,-199.0
2025-10-28 09:45:08,0.0,-2919.0,-586.0
2025-10-28 09:45:09,0.0,-2865.0,-81.0
2025-10-28 09:45:10,0.0,-2682.0,-224.0
2025-10-28 09:45:11,0.0,488.0,72.0
2025-10-28 09:45:12,0.0,-229.0,-15.0
2025-10-28 09:45:13,0.0,-525.0,203.0
2025-10-28 09:45:14,0.0,-675.0,46.0
2025-10-28 09:45:15,0.0,-776.0,82.0
2025-10-28 09:45:16,0.0,-602.0,-112.0
2025-10-28 09:45:17,0.0,-650.0,48.0
2025-10-28 09:45:18,0.0,-395.0,-226.0
2025-10-28 09:45:19,0.0,-390.0,-195.0
2025-10-28 09:45:20,0.0,-415.0,43.0
2025-10-28 09:45:21,0.0,577.0,146.0
2025-10-28 09:45:22,0.0,-283.0,295.0
2025-10-28 09:45:23,0.0,-738.0,316.0
2025-10-28 09:45:24,0.0,-719.0,-138.0
2025-10-28 09:45:25,0.0,-482.0,-135.0
2025-10-28 09:45:26,0.0,-205.0,-215.0
2025-10-28 09:45:27,0.0,101563.0,282.0
2025-10-28 09:45:28,0.0,101885.0,-392.0
2025-10-28 09:45:29,2.0,-283.0,-43.0
2025-10-28 09:45:30,0.0,-193.0,-119.0
2025-10-28 09:45:31,0.0,1167.0,-148.0
2025-10-28 09:45:32,0.0,481.0,140.0
2025-10-28 09:45:33,-1.0,164.0,176.0
2025-10-28 09:45:34,0.0,23.0,-37.0
2025-10-28 09:45:35,-4.0,-49680.0,124.0
2025-10-28 09:45:36,0.0,-49482.0,71.0
2025-10-28 09:45:37,0.0,634.0,-87.0
2025-10-28 09:45:38,0.0,378.0,150.0
2025-10-28 09:45:39,0.0,-49359.0,21.0
2025-10-28 09:45:40,-1.0,684.0,-87.0
2025-10-28 09:45:41,0.0,1294.0,123.0
2025-10-28 09:45:42,0.0,830.0,130.0
2025-10-28 09:45:43,0.0,1025.0,-71.0
2025-10-28 09:45:44,0.0,1489.0,-257.0
2025-10-28 09:45:45,0.0,1472.0,-60.0
2025-10-28 09:45:46,-1.0,1363.0,-75.0
2025-10-28 09:45:47,0.0,1540.0,130.0
2025-10-28 09:45:48,2.0,1591.0,22.0
2025-10-28 09:45:49,-2.0,102954.0,44.0
2025-10-28 09:45:50,0.0,1303.0,19.0
2025-10-28 09:45:51,0.0,997.0,107.0
2025-10-28 09:45:52,0.0,701.0,316.0
2025-10-28 09:45:53,0.0,843.0,-6.0
2025-10-28 09:45:54,0.0,698.0,210.0
2025-10-28 09:45:55,0.0,100531.0,-16.0
2025-10-28 09:45:56,0.0,966.0,0.0
2025-10-28 09:45:57,-1.0,100928.0,-93.0
2025-10-28 09:45:58,0.0,1240.0,96.0
2025-10-28 09:45:59,0.0,100782.0,234.0
2025-10-28 09:46:00,0.0,100687.0,105.0
2025-10-28 09:46:01,0.0,1930.0,-137.0
2025-10-28 09:46:02,0.0,1339.0,-283.0
2025-10-28 09:46:03,0.0,963.0,107.0
2025-10-28 09:46:04,0.0,830.0,96.0
2025-10-28 09:46:05,0.0,829.0,22.0
2025-10-28 09:46:06,0.0,858.0,-37.0
2025-10-28 09:46:07,0.0,893.0,138.0
2025-10-28 09:46:08,0.0,828.0,246.0
2025-10-28 09:46:09,0.0,670.0,77.0
2025-10-28 09:46:10,1.0,882.0,186.0
2025-10-28 09:46:11,0.0,463.0,-291.0
2025-10-28 09:46:12,0.0,5.0,341.0
2025-10-28 09:46:13,1.0,-34.0,11.0
2025-10-28 09:46:14,0.0,-243.0,176.0
2025-10-28 09:46:15,2.0,-96.0,0.0
2025-10-28 09:46:16,0.0,188.0,-260.0
2025-10-28 09:46:17,-2.0,-49760.0,161.0
2025-10-28 09:46:18,0.0,258.0,59.0
2025-10-28 09:46:19,0.0,252.0,-239.0
2025-10-28 09:46:20,0.0,483.0,-205.0
2025-10-28 09:46:21,-4.0,912.0,-139.0
2025-10-28 09:46:22,0.0,1012.0,180.0
2025-10-28 09:46:23,0.0,808.0,118.0
2025-10-28 09:46:24,0.0,643.0,88.0
2025-10-28 09:46:25,1.0,371.0,95.0
2025-10-28 09:46:26,0.0,352.0,-58.0
2025-10-28 09:46:27,0.0,436.0,-51.0
2025-10-28 09:46:28,0.0,482.0,-110.0
2025-10-28 09:46:29,0.0,437.0,71.0
2025-10-28 09:46:30,1.0,300.0,132.0
2025-10-28 09:46:31,0.0,338.0,194.0
2025-10-28 09:46:32,0.0,110.0,90.0
2025-10-28 09:46:33,0.0,380.0,-179.0
2025-10-28 09:46:34,0.0,508.0,-219.0
2025-10-28 09:46:35,-1.0,587.0,-35.0
2025-10-28 09:46:36,0.0,369.0,-20.0
2025-10-28 09:46:37,0.0,300.0,115.0
2025-10-28 09:46:38,0.0,359.0,34.0
2025-10-28 09:46:39,0.0,343.0,16.0
2025-10-28 09:46:40,0.0,524.0,-76.0
2025-10-28 09:46:41,0.0,31.0,109.0
2025-10-28 09:46:42,0.0,-78.0,2.0
2025-10-28 09:46:43,0.0,-190.0,73.0
2025-10-28 09:46:44,0.0,-219.0,92.0
2025-10-28 09:46:45,1.0,-134.0,-44.0
2025-10-28 09:46:46,-2.0,-65.0,5.0
2025-10-28 09:46:47,0.0,-18.0,8.0
2025-10-28 09:46:48,0.0,-177.0,75.0
2025-10-28 09:46:49,0.0,-118.0,34.0
2025-10-28 09:46:50,0.0,-262.0,73.0
2025-10-28 09:46:51,0.0,739.0,-75.0
2025-10-28 09:46:52,0.0,-322.0,300.0
2025-10-28 09:46:53,0.0,-212.0,-154.0
2025-10-28 09:46:54,0.0,-22.0,-127.0
2025-10-28 09:46:55,0.0,-39.0,-106.0
2025-10-28 09:46:56,0.0,-142.0,105.0
2025-10-28 09:46:57,0.0,99680.0,5.0
2025-10-28 09:46:58,0.0,99922.0,-194.0
2025-10-28 09:46:59,0.0,100024.0,-35.0
2025-10-28 09:47:00,0.0,99952.0,181.0
2025-10-28 09:47:01,0.0,-238.0,93.0
2025-10-28 09:47:02,0.0,-780.0,88.0
2025-10-28 09:47:03,0.0,-615.0,-76.0
2025-10-28 09:47:04,0.0,-983.0,142.0
2025-10-28 09:47:05,0.0,-909.0,65.0
2025-10-28 09:47:06,1.0,-728.0,-38.0
2025-10-28 09:47:07,0.0,-603.0,-243.0
2025-10-28 09:47:08,0.0,-393.0,-63.0
2025-10-28 09:47:09,-1.0,-178.0,-83.0
2025-10-28 09:47:10,1.0,-174.0,249.0
2025-10-28 09:47:11,0.0,-223.0,253.0
2025-10-28 09:47:12,0.0,-399.0,147.0
2025-10-28 09:47:13,0.0,-344.0,51.0
2025-10-28 09:47:14,0.0,-166.0,-47.0
2025-10-28 09:47:15,0.0,13.0,-163.0
2025-10-28 09:47:16,0.0,-51.0,-60.0
2025-10-28 09:47:17,-1.0,-228.0,-179.0
2025-10-28 09:47:18,0.0,-315.0,155.0
2025-10-28 09:47:19,0.0,-459.0,-46.0
2025-10-28 09:47:20,-1.0,-361.0,-110.0
2025-10-28 09:47:21,0.0,116.0,9.0
2025-10-28 09:47:22,0.0,-101081.0,-86.0
2025-10-28 09:47:23,0.0,-101189.0,85.0
2025-10-28 09:47:24,-1.0,-1090.0,10.0
2025-10-28 09:47:25,0.0,-1062.0,303.0
2025-10-28 09:47:26,0.0,-1242.0,-31.0
2025-10-28 09:47:27,0.0,-1078.0,-164.0
2025-10-28 09:47:28,0.0,-100949.0,-34.0
2025-10-28 09:47:29,0.0,-1130.0,-56.0
2025-10-28 09:47:30,0.0,-986.0,-226.0
2025-10-28 09:47:31,0.0,78.0,218.0
2025-10-28 09:47:32,0.0,-428.0,231.0
