timestamp,mid_price_1
2025-10-28 09:30:00.000597961,1141.86
2025-10-28 09:30:00.000597961,1141.86
2025-10-28 09:30:00.000597961,1141.86
2025-10-28 09:30:00.000599594,1141.86
2025-10-28 09:30:00.000622130,1141.86
2025-10-28 09:30:00.000632288,1141.86
2025-10-28 09:30:00.000634560,1141.86
2025-10-28 09:30:00.000637402,1141.86
2025-10-28 09:30:00.000648218,1141.86
2025-10-28 09:30:00.000653315,1141.86
2025-10-28 09:30:00.000657440,1141.86
2025-10-28 09:30:00.000670518,1141.86
2025-10-28 09:30:00.000674553,1141.86
2025-10-28 09:30:00.000674790,1142.09
2025-10-28 09:30:00.000677891,1142.09
2025-10-28 09:30:00.000686417,1142.09
2025-10-28 09:30:00.000697279,1142.09
2025-10-28 09:30:00.000701877,1142.09
2025-10-28 09:30:00.000712335,1142.09
2025-10-28 09:30:00.000730941,1142.09
2025-10-28 09:30:00.000738953,1142.09
2025-10-28 09:30:00.000743142,1142.09
2025-10-28 09:30:00.000745489,1142.09
2025-10-28 09:30:00.000759857,1142.09
2025-10-28 09:30:00.000763030,1142.09
2025-10-28 09:30:00.000769041,1142.09
2025-10-28 09:30:00.000796334,1142.09
2025-10-28 09:30:00.000802514,1142.09
2025-10-28 09:30:00.000809685,1142.09
2025-10-28 09:30:00.000826819,1142.09
2025-10-28 09:30:00.000826819,1142.09
2025-10-28 09:30:00.000826819,1142.09
2025-10-28 09:30:00.000826819,1142.09
2025-10-28 09:30:00.000826819,1142.09
2025-10-28 09:30:00.000842711,1142.09
2025-10-28 09:30:00.000844330,1142.09
2025-10-28 09:30:00.000856552,1142.09
2025-10-28 09:30:00.000858399,1142.09
2025-10-28 09:30:00.000865824,1142.09
2025-10-28 09:30:00.000865824,1142.09
2025-10-28 09:30:00.000865824,1142.09
2025-10-28 09:30:00.000868651,1142.09
2025-10-28 09:30:00.000878355,1142.09
2025-10-28 09:30:00.000890161,1142.09
2025-10-28 09:30:00.000894312,1142.09
2025-10-28 09:30:00.000919825,1142.09
2025-10-28 09:30:00.000920307,1142.09
2025-10-28 09:30:00.000930955,1142.09
2025-10-28 09:30:00.000952478,1142.09
2025-10-28 09:30:00.000953169,1142.09
2025-10-28 09:30:00.000956511,1142.09
2025-10-28 09:30:00.000966290,1141.86
2025-10-28 09:30:00.000966290,1141.86
2025-10-28 09:30:00.000966290,1141.86
2025-10-28 09:30:00.000966290,1141.86
2025-10-28 09:30:00.000966290,1141.86
2025-10-28 09:30:00.000970103,1141.86
2025-10-28 09:30:00.000996495,1141.86
2025-10-28 09:30:00.001001431,1141.86
2025-10-28 09:30:00.001006903,1141.86
2025-10-28 09:30:00.001012419,1141.86
2025-10-28 09:30:00.001024968,1141.86
2025-10-28 09:30:00.001026886,1141.86
2025-10-28 09:30:00.001036622,1141.86
2025-10-28 09:30:00.001053053,1141.86
2025-10-28 09:30:00.001065752,1141.505
2025-10-28 09:30:00.001067717,1141.505
2025-10-28 09:30:00.001078822,1141.505
2025-10-28 09:30:00.001101823,1141.505
2025-10-28 09:30:00.001118093,1141.505
2025-10-28 09:30:00.001140458,1141.505
2025-10-28 09:30:00.001140551,1141.505
2025-10-28 09:30:00.001144408,1141.505
2025-10-28 09:30:00.001146024,1141.505
2025-10-28 09:30:00.001149062,1141.505
2025-10-28 09:30:00.001150189,1141.505
2025-10-28 09:30:00.001150504,1141.505
2025-10-28 09:30:00.001154367,1141.505
2025-10-28 09:30:00.001158439,1141.505
2025-10-28 09:30:00.001158755,1141.505
2025-10-28 09:30:00.001164899,1141.505
2025-10-28 09:30:00.001171531,1141.505
2025-10-28 09:30:00.001171531,1141.505
2025-10-28 09:30:00.001171531,1141.505
2025-10-28 09:30:00.001173085,1141.505
2025-10-28 09:30:00.001173344,1141.505
2025-10-28 09:30:00.001176491,1141.505
2025-10-28 09:30:00.001184314,1141.505
2025-10-28 09:30:00.001184857,1141.505
2025-10-28 09:30:00.001192032,1141.505
2025-10-28 09:30:00.001193243,1141.505
2025-10-28 09:30:00.001194099,1141.505
2025-10-28 09:30:00.001201026,1141.505
2025-10-28 09:30:00.001204274,1141.505
2025-10-28 09:30:00.001205574,1141.505
2025-10-28 09:30:00.001207673,1141.505
2025-10-28 09:30:00.001207849,1140.48
2025-10-28 09:30:00.001207849,1140.48
2025-10-28 09:30:00.001207849,1140.48
2025-10-28 09:30:00.001212258,1140.48
2025-10-28 09:30:00.001216349,1140.48
2025-10-28 09:30:00.001227078,1140.48
2025-10-28 09:30:00.001231647,1140.48
2025-10-28 09:30:00.001234650,1140.48
2025-10-28 09:30:00.001249420,1140.48
2025-10-28 09:30:00.001249895,1140.48
2025-10-28 09:30:00.001251951,1140.48
2025-10-28 09:30:00.001253715,1140.48
2025-10-28 09:30:00.001262716,1140.48
2025-10-28 09:30:00.001288066,1140.48
2025-10-28 09:30:00.001291270,1140.48
2025-10-28 09:30:00.001298487,1140.76
2025-10-28 09:30:00.001298487,1140.76
2025-10-28 09:30:00.001298487,1140.76
2025-10-28 09:30:00.001298487,1140.76
2025-10-28 09:30:00.001298487,1140.76
2025-10-28 09:30:00.001304698,1140.76
2025-10-28 09:30:00.001327755,1140.76
2025-10-28 09:30:00.001347970,1140.76
2025-10-28 09:30:00.001358606,1140.76
2025-10-28 09:30:00.001360708,1140.76
2025-10-28 09:30:00.001368053,1140.76
2025-10-28 09:30:00.001382572,1140.76
2025-10-28 09:30:00.001393424,1140.76
2025-10-28 09:30:00.001406336,1141.36
2025-10-28 09:30:00.001406336,1141.36
2025-10-28 09:30:00.001406336,1141.36
2025-10-28 09:30:00.001419461,1141.36
2025-10-28 09:30:00.001421288,1141.36
2025-10-28 09:30:00.001425157,1141.36
2025-10-28 09:30:00.001427847,1141.36
2025-10-28 09:30:00.001436078,1141.36
2025-10-28 09:30:00.001436714,1141.36
2025-10-28 09:30:00.001454430,1141.36
2025-10-28 09:30:00.001460761,1141.36
2025-10-28 09:30:00.001470569,1141.36
2025-10-28 09:30:00.001480409,1141.36
2025-10-28 09:30:00.001490967,1141.36
2025-10-28 09:30:00.001491325,1141.36
2025-10-28 09:30:00.001511195,1141.36
2025-10-28 09:30:00.001516610,1141.36
2025-10-28 09:30:00.001517410,1141.36
2025-10-28 09:30:00.001518970,1141.36
2025-10-28 09:30:00.001521135,1141.36
2025-10-28 09:30:00.001521573,1141.36
2025-10-28 09:30:00.001523580,1141.36
2025-10-28 09:30:00.001528122,1141.51
2025-10-28 09:30:00.001531150,1141.51
2025-10-28 09:30:00.001534727,1141.51
2025-10-28 09:30:00.001536969,1141.51
2025-10-28 09:30:00.001540268,1141.51
2025-10-28 09:30:00.001548829,1141.51
2025-10-28 09:30:00.001554299,1141.51
2025-10-28 09:30:00.001573120,1141.51
2025-10-28 09:30:00.001576313,1141.51
2025-10-28 09:30:00.001586414,1141.51
2025-10-28 09:30:00.001590735,1141.51
2025-10-28 09:30:00.001591221,1141.51
2025-10-28 09:30:00.001601899,1141.51
2025-10-28 09:30:00.001607512,1141.51
2025-10-28 09:30:00.001610167,1141.51
2025-10-28 09:30:00.001610541,1141.51
2025-10-28 09:30:00.001615153,1141.51
2025-10-28 09:30:00.001618472,1141.51
2025-10-28 09:30:00.001619266,1141.51
2025-10-28 09:30:00.001637995,1141.865
2025-10-28 09:30:00.001637995,1141.865
2025-10-28 09:30:00.001637995,1141.865
2025-10-28 09:30:00.001639884,1141.865
2025-10-28 09:30:00.001640596,1141.865
2025-10-28 09:30:00.001643090,1141.865
2025-10-28 09:30:00.001645197,1141.865
2025-10-28 09:30:00.001666903,1141.865
2025-10-28 09:30:00.001675863,1141.865
2025-10-28 09:30:00.001686467,1141.865
2025-10-28 09:30:00.001689107,1141.865
2025-10-28 09:30:00.001694322,1141.865
2025-10-28 09:30:00.001697681,1141.865
2025-10-28 09:30:00.001709950,1141.865
2025-10-28 09:30:00.001714190,1141.865
2025-10-28 09:30:00.001728159,1141.865
2025-10-28 09:30:00.001735804,1141.865
2025-10-28 09:30:00.001745929,1141.865
2025-10-28 09:30:00.001752747,1141.865
2025-10-28 09:30:00.001760874,1141.865
2025-10-28 09:30:00.001762673,1141.865
2025-10-28 09:30:00.001768336,1141.865
2025-10-28 09:30:00.001771221,1141.865
2025-10-28 09:30:00.001779092,1141.865
2025-10-28 09:30:00.001786735,1141.865
2025-10-28 09:30:00.001796341,1141.305
2025-10-28 09:30:00.001796341,1141.305
2025-10-28 09:30:00.001796341,1141.305
2025-10-28 09:30:00.001796573,1141.305
2025-10-28 09:30:00.001801615,1141.305
2025-10-28 09:30:00.001801841,1141.305
2025-10-28 09:30:00.001803053,1141.305
2025-10-28 09:30:00.001805885,1141.305
2025-10-28 09:30:00.001807582,1141.305
2025-10-28 09:30:00.001814180,1141.305
2025-10-28 09:30:00.001814180,1141.305
2025-10-28 09:30:00.001814180,1141.305
2025-10-28 09:30:00.001814180,1141.305
2025-10-28 09:30:00.001814180,1141.305
2025-10-28 09:30:00.001814921,1141.305
2025-10-28 09:30:00.001819791,1141.305
2025-10-28 09:30:00.001819791,1141.305
2025-10-28 09:30:00.001819791,1141.305
2025-10-28 09:30:00.001819791,1141.305
2025-10-28 09:30:00.001819791,1141.305
2025-10-28 09:30:00.001821299,1141.305
2025-10-28 09:30:00.001825940,1141.305
2025-10-28 09:30:00.001825940,1141.305
2025-10-28 09:30:00.001825940,1141.305
2025-10-28 09:30:00.001825940,1141.305
2025-10-28 09:30:00.001825940,1141.305
2025-10-28 09:30:00.001828511,1141.305
2025-10-28 09:30:00.001830730,1141.305
2025-10-28 09:30:00.001835951,1141.305
2025-10-28 09:30:00.001835951,1141.305
2025-10-28 09:30:00.001835951,1141.305
2025-10-28 09:30:00.001835951,1141.305
2025-10-28 09:30:00.001835951,1141.305
2025-10-28 09:30:00.001836661,1141.305
2025-10-28 09:30:00.001845074,1141.305
2025-10-28 09:30:00.001846366,1141.305
2025-10-28 09:30:00.001846366,1141.305
2025-10-28 09:30:00.001846366,1141.305
2025-10-28 09:30:00.001846366,1141.305
2025-10-28 09:30:00.001846366,1141.305
2025-10-28 09:30:00.001850339,1141.305
2025-10-28 09:30:00.001852923,1141.305
2025-10-28 09:30:00.001855283,1141.305
2025-10-28 09:30:00.001860028,1141.305
2025-10-28 09:30:00.001860028,1141.305
2025-10-28 09:30:00.001860028,1141.305
2025-10-28 09:30:00.001860028,1141.305
2025-10-28 09:30:00.001860028,1141.305
2025-10-28 09:30:00.001860860,1141.305
2025-10-28 09:30:00.001860860,1141.305
2025-10-28 09:30:00.001860860,1141.305
2025-10-28 09:30:00.001860860,1141.305
2025-10-28 09:30:00.001860860,1141.305
2025-10-28 09:30:00.001863238,1141.305
2025-10-28 09:30:00.001863238,1141.305
2025-10-28 09:30:00.001863238,1141.305
2025-10-28 09:30:00.001863238,1141.305
2025-10-28 09:30:00.001863238,1141.305
2025-10-28 09:30:00.001865035,1141.305
2025-10-28 09:30:00.001867967,1141.305
2025-10-28 09:30:00.001867967,1141.305
2025-10-28 09:30:00.001867967,1141.305
2025-10-28 09:30:00.001877374,1141.305
2025-10-28 09:30:00.001877869,1141.305
2025-10-28 09:30:00.001877869,1141.305
2025-10-28 09:30:00.001877869,1141.305
2025-10-28 09:30:00.001877869,1141.305
2025-10-28 09:30:00.001877869,1141.305
2025-10-28 09:30:00.001877869,1141.305
2025-10-28 09:30:00.001877869,1141.305
2025-10-28 09:30:00.001879029,1141.305
2025-10-28 09:30:00.001879029,1141.305
2025-10-28 09:30:00.001879029,1141.305
2025-10-28 09:30:00.001880240,1141.305
2025-10-28 09:30:00.001885514,1141.305
2025-10-28 09:30:00.001885514,1141.305
2025-10-28 09:30:00.001885514,1141.305
2025-10-28 09:30:00.001885514,1141.305
2025-10-28 09:30:00.001885514,1141.305
2025-10-28 09:30:00.001889758,1141.305
2025-10-28 09:30:00.001890864,1141.305
2025-10-28 09:30:00.001894012,1141.305
2025-10-28 09:30:00.001894012,1141.305
2025-10-28 09:30:00.001894012,1141.305
2025-10-28 09:30:00.001894012,1141.305
2025-10-28 09:30:00.001894012,1141.305
2025-10-28 09:30:00.001898223,1141.305
2025-10-28 09:30:00.001898223,1141.305
2025-10-28 09:30:00.001898223,1141.305
2025-10-28 09:30:00.001898223,1141.305
2025-10-28 09:30:00.001898223,1141.305
2025-10-28 09:30:00.001898516,1141.305
2025-10-28 09:30:00.001903681,1141.305
2025-10-28 09:30:00.001905842,1141.305
2025-10-28 09:30:00.001905842,1141.305
2025-10-28 09:30:00.001905842,1141.305
2025-10-28 09:30:00.001905842,1141.305
2025-10-28 09:30:00.001905842,1141.305
2025-10-28 09:30:00.001906760,1141.305
2025-10-28 09:30:00.001909671,1141.305
2025-10-28 09:30:00.001909671,1141.305
2025-10-28 09:30:00.001909671,1141.305
2025-10-28 09:30:00.001909671,1141.305
2025-10-28 09:30:00.001909671,1141.305
2025-10-28 09:30:00.001909779,1141.305
2025-10-28 09:30:00.001909779,1141.305
2025-10-28 09:30:00.001909779,1141.305
2025-10-28 09:30:00.001909779,1141.305
2025-10-28 09:30:00.001909779,1141.305
2025-10-28 09:30:00.001915535,1141.305
2025-10-28 09:30:00.001918236,1141.305
2025-10-28 09:30:00.001920975,1141.305
2025-10-28 09:30:00.001920975,1141.305
2025-10-28 09:30:00.001920975,1141.305
2025-10-28 09:30:00.001920975,1141.305
2025-10-28 09:30:00.001920975,1141.305
2025-10-28 09:30:00.001922662,1141.305
2025-10-28 09:30:00.001932656,1141.305
2025-10-28 09:30:00.001932656,1141.305
2025-10-28 09:30:00.001932656,1141.305
2025-10-28 09:30:00.001933623,1141.305
2025-10-28 09:30:00.001933623,1141.305
2025-10-28 09:30:00.001933623,1141.305
2025-10-28 09:30:00.001933623,1141.305
2025-10-28 09:30:00.001933623,1141.305
2025-10-28 09:30:00.001933623,1141.305
2025-10-28 09:30:00.001933623,1141.305
2025-10-28 09:30:00.001935697,1141.305
2025-10-28 09:30:00.001938148,1141.305
2025-10-28 09:30:00.001938148,1141.305
2025-10-28 09:30:00.001938148,1141.305
2025-10-28 09:30:00.001940077,1141.305
2025-10-28 09:30:00.001942452,1141.305
2025-10-28 09:30:00.001943738,1141.305
2025-10-28 09:30:00.001947728,1141.305
2025-10-28 09:30:00.001953041,1141.305
2025-10-28 09:30:00.001953041,1141.305
2025-10-28 09:30:00.001953041,1141.305
2025-10-28 09:30:00.001953041,1141.305
2025-10-28 09:30:00.001953041,1141.305
2025-10-28 09:30:00.001960184,1141.305
2025-10-28 09:30:00.001965514,1141.305
2025-10-28 09:30:00.001965514,1141.305
2025-10-28 09:30:00.001965514,1141.305
2025-10-28 09:30:00.001965514,1141.305
2025-10-28 09:30:00.001965514,1141.305
2025-10-28 09:30:00.001967008,1141.305
2025-10-28 09:30:00.001970600,1141.305
2025-10-28 09:30:00.001972582,1141.305
2025-10-28 09:30:00.001972582,1141.305
2025-10-28 09:30:00.001972582,1141.305
2025-10-28 09:30:00.001972582,1141.305
2025-10-28 09:30:00.001972582,1141.305
2025-10-28 09:30:00.001972804,1141.305
2025-10-28 09:30:00.001976246,1141.305
2025-10-28 09:30:00.001976246,1141.305
2025-10-28 09:30:00.001976246,1141.305
2025-10-28 09:30:00.001976246,1141.305
2025-10-28 09:30:00.001976246,1141.305
2025-10-28 09:30:00.001976246,1141.305
2025-10-28 09:30:00.001976246,1141.305
2025-10-28 09:30:00.001987458,1141.305
2025-10-28 09:30:00.001994234,1141.305
2025-10-28 09:30:00.001997862,1141.305
2025-10-28 09:30:00.001998765,1141.305
2025-10-28 09:30:00.001998765,1141.305
2025-10-28 09:30:00.001998765,1141.305
2025-10-28 09:30:00.001998765,1141.305
2025-10-28 09:30:00.001998765,1141.305
2025-10-28 09:30:00.002005048,1141.305
2025-10-28 09:30:00.002007514,1141.305
2025-10-28 09:30:00.002007514,1141.305
